Date,HSI,000001
2013/2/22,22782.43945,2314.164063
2013/2/25,22820.08008,2325.819092
2013/2/26,22519.68945,2293.341064
2013/2/27,22577.00977,2313.219971
2013/2/28,23020.26953,2365.593018
2013/3/1,22880.2207,2359.506104
2013/3/4,22537.81055,2273.404053
2013/3/5,22560.5,2326.305908
2013/3/6,22777.83984,2347.178955
2013/3/7,22771.43945,2324.292969
2013/3/8,23091.94922,2318.611084
2013/3/11,23090.82031,2310.593018
2013/3/12,22890.59961,2286.60498
2013/3/13,22556.65039,2263.968018
2013/3/14,22619.17969,2270.2771
2013/3/15,22533.10938,2278.400879
2013/3/18,22083.35938,2240.016113
2013/3/19,22041.85938,2257.434082
2013/3/20,22256.43945,2317.375
2013/3/21,22225.88086,2324.241943
2013/3/22,22115.30078,2328.278076
2013/3/25,22251.15039,2326.715088
2013/3/26,22311.08008,2297.668945
2013/3/27,22464.82031,2301.26001
2013/3/28,22299.63086,2236.302002
2013/4/2,22367.82031,2227.73999
2013/4/3,22337.49023,2225.294922
2013/4/8,21718.05078,2211.592041
2013/4/9,21870.33984,2225.773926
2013/4/10,22034.56055,2226.125977
2013/4/11,22101.26953,2219.552979
2013/4/12,22089.05078,2206.780029
2013/4/15,21772.66992,2181.940918
2013/4/16,21672.0293,2194.844971
2013/4/17,21569.66992,2193.795898
2013/4/18,21512.51953,2197.602051
2013/4/19,22013.57031,2244.643066
2013/4/22,22044.36914,2242.168945
2013/4/23,21806.60938,2184.538086
2013/4/24,22183.05078,2218.318115
2013/4/25,22401.24023,2199.306885
2013/4/26,22547.71094,2177.912109
2013/5/2,22668.30078,2174.123047
2013/5/3,22689.96094,2205.49707
2013/5/6,22915.08984,2231.166016
2013/5/7,23047.08984,2235.574951
2013/5/8,23244.34961,2246.300049
2013/5/9,23211.48047,2232.970947
2013/5/10,23321.2207,2246.831055
2013/5/13,22989.81055,2241.919922
2013/5/14,22930.2793,2217.01001
2013/5/15,23044.24023,2224.797119
2013/5/16,23082.67969,2251.804932
2013/5/20,23493.0293,2299.986084
2013/5/21,23366.36914,2305.114014
2013/5/22,23261.08008,2302.403076
2013/5/23,22669.67969,2275.666992
2013/5/24,22618.66992,2288.531982
2013/5/27,22686.05078,2293.076904
2013/5/28,22924.25,2321.318115
2013/5/29,22554.92969,2324.01709
2013/5/30,22484.31055,2317.749023
2013/5/31,22392.16016,2300.594971
2013/6/3,22282.18945,2299.251953
2013/6/4,22285.51953,2272.416992
2013/6/5,22069.24023,2270.929932
2013/6/6,21838.42969,2242.110107
2013/6/7,21575.25977,2210.897949
2013/6/13,20887.03906,2148.35498
2013/6/14,20969.14063,2162.041016
2013/6/17,21225.90039,2156.215088
2013/6/18,21225.88086,2159.291016
2013/6/19,20986.89063,2143.454102
2013/6/20,20382.86914,2084.020996
2013/6/21,20263.31055,2073.094971
2013/6/24,19813.98047,1963.234985
2013/6/25,19855.7207,1959.508057
2013/6/26,20338.55078,1951.494995
2013/6/27,20440.08008,1950.011963
2013/6/28,20803.28906,1979.206055
2013/7/2,20658.65039,2006.560059
2013/7/3,20147.31055,1994.267944
2013/7/4,20468.66992,2006.098022
2013/7/5,20854.66992,2007.198975
2013/7/8,20582.18945,1958.272949
2013/7/9,20683.00977,1965.453979
2013/7/10,20904.56055,2008.125977
2013/7/11,21437.49023,2072.990967
2013/7/12,21277.2793,2039.485962
2013/7/15,21303.31055,2059.389893
2013/7/16,21312.38086,2065.719971
2013/7/17,21371.86914,2044.921997
2013/7/18,21345.2207,2023.395996
2013/7/19,21362.41992,1992.647949
2013/7/22,21416.5,2004.761963
2013/7/23,21915.41992,2043.875977
2013/7/24,21968.92969,2033.328979
2013/7/25,21900.96094,2021.17395
2013/7/26,21968.94922,2010.849976
2013/7/29,21850.15039,1976.30603
2013/7/30,21953.96094,1990.063965
2013/7/31,21883.66016,1993.79895
2013/8/1,22088.78906,2029.067017
2013/8/2,22190.9707,2029.417969
2013/8/5,22222.00977,2050.480957
2013/8/6,21923.69922,2060.5
2013/8/7,21588.83984,2046.777954
2013/8/8,21655.88086,2044.89502
2013/8/9,21807.56055,2052.235107
2013/8/12,22271.2793,2101.282959
2013/8/13,22541.13086,2106.156006
2013/8/15,22539.25,2081.879883
2013/8/16,22517.81055,2068.451904
2013/8/19,22463.69922,2085.602051
2013/8/20,21970.28906,2072.594971
2013/8/21,21817.73047,2072.960938
2013/8/22,21895.40039,2067.124023
2013/8/23,21863.50977,2057.458008
2013/8/26,22005.32031,2096.474121
2013/8/27,21874.76953,2103.565918
2013/8/28,21524.65039,2101.301025
2013/8/29,21704.7793,2097.227051
2013/8/30,21731.36914,2098.38208
2013/9/2,22175.33984,2098.447998
2013/9/3,22394.58008,2123.112061
2013/9/4,22326.2207,2127.61792
2013/9/5,22597.9707,2122.429932
2013/9/6,22621.2207,2139.99292
2013/9/9,22750.65039,2212.516113
2013/9/10,22976.65039,2237.983887
2013/9/11,22937.14063,2241.268066
2013/9/12,22953.7207,2255.604004
2013/9/13,22915.2793,2236.217041
2013/9/16,23252.41016,2231.400879
2013/9/17,23180.51953,2185.560059
2013/9/18,23117.44922,2191.851074
2013/9/23,23371.53906,2221.043945
2013/9/24,23179.03906,2207.531006
2013/9/25,23209.63086,2198.514893
2013/9/26,23125.0293,2155.809082
2013/9/27,23207.03906,2160.0271
2013/9/30,22859.85938,2174.665039
2013/10/8,23178.84961,2198.198975
2013/10/9,23033.9707,2211.769043
2013/10/10,22951.30078,2190.928955
2013/10/11,23218.32031,2228.145996
2013/10/15,23336.51953,2233.412109
2013/10/16,23228.33008,2193.073975
2013/10/17,23094.88086,2188.541992
2013/10/18,23340.09961,2193.780029
2013/10/21,23438.15039,2229.237061
2013/10/22,23315.99023,2210.6521
2013/10/23,22999.94922,2183.106934
2013/10/24,22835.82031,2164.322021
2013/10/25,22698.33984,2132.955078
2013/10/28,22806.58008,2133.868896
2013/10/29,22846.53906,2128.864014
2013/10/30,23304.01953,2160.462891
2013/10/31,23206.36914,2141.614014
2013/11/1,23249.78906,2149.562012
2013/11/4,23189.61914,2149.634033
2013/11/5,23038.94922,2157.23999
2013/11/6,23036.93945,2139.606934
2013/11/7,22881.0293,2129.399902
2013/11/8,22744.39063,2106.126953
2013/11/11,23069.84961,2109.470947
2013/11/12,22901.41016,2126.771973
2013/11/13,22463.83008,2087.940918
2013/11/14,22649.15039,2100.506104
2013/11/15,23032.15039,2135.826904
2013/11/18,23660.06055,2197.218994
2013/11/19,23657.81055,2193.125
2013/11/20,23700.85938,2206.613037
2013/11/21,23580.28906,2205.766113
2013/11/22,23696.2793,2196.37793
2013/11/25,23684.44922,2186.11499
2013/11/26,23681.2793,2183.072998
2013/11/27,23806.34961,2201.070068
2013/11/28,23789.08984,2219.37207
2013/11/29,23881.28906,2220.503906
2013/12/2,24038.55078,2207.371094
2013/12/3,23910.4707,2222.669922
2013/12/4,23728.69922,2251.761963
2013/12/5,23712.57031,2247.062988
2013/12/6,23743.09961,2237.10791
2013/12/9,23811.16992,2238.199951
2013/12/10,23744.18945,2237.491943
2013/12/11,23338.24023,2204.166016
2013/12/12,23218.11914,2202.795898
2013/12/13,23245.96094,2196.074951
2013/12/16,23114.66016,2160.861084
2013/12/17,23069.23047,2151.079102
2013/12/18,23143.82031,2148.284912
2013/12/19,22888.75,2127.791992
2013/12/20,22812.17969,2084.793945
2013/12/23,22921.56055,2089.707031
2013/12/24,23179.55078,2092.905029
2013/12/27,23243.24023,2101.250977
2013/12/30,23244.86914,2097.529053
2013/12/31,23306.39063,2115.978027
2014/1/2,23340.05078,2109.386963
2014/1/3,22817.2793,2083.13501
2014/1/6,22684.15039,2045.708984
2014/1/7,22712.7793,2047.317017
2014/1/8,22996.58984,2044.339966
2014/1/9,22787.33008,2027.621948
2014/1/10,22846.25,2013.297974
2014/1/13,22888.75977,2009.563965
2014/1/14,22791.2793,2026.842041
2014/1/15,22902,2023.348022
2014/1/16,22986.41016,2023.70105
2014/1/17,23133.34961,2004.948975
2014/1/20,22928.94922,1991.253052
2014/1/21,23033.11914,2008.312988
2014/1/22,23082.25,2051.749023
2014/1/23,22733.90039,2042.180054
2014/1/24,22450.06055,2054.39209
2014/1/27,21976.09961,2033.300049
2014/1/28,21960.64063,2038.512939
2014/1/29,22141.60938,2049.914063
2014/1/30,22035.41992,2033.083008
2014/2/7,21636.84961,2044.496948
2014/2/10,21579.25977,2086.066895
2014/2/11,21962.98047,2103.670898
2014/2/12,22285.78906,2109.955078
2014/2/13,22165.5293,2098.400879
2014/2/14,22298.41016,2115.8479
2014/2/17,22535.93945,2135.415039
2014/2/18,22587.7207,2119.065918
2014/2/19,22664.51953,2142.553955
2014/2/20,22394.08008,2138.781982
2014/2/21,22568.24023,2113.693115
2014/2/24,22388.56055,2076.686035
2014/2/25,22317.19922,2034.218994
2014/2/26,22437.43945,2041.254028
2014/2/27,22828.17969,2047.354004
2014/2/28,22836.96094,2056.302002
2014/3/3,22500.66992,2075.235107
2014/3/4,22657.63086,2071.4729
2014/3/5,22579.7793,2053.083984
2014/3/6,22702.9707,2059.577881
2014/3/7,22660.49023,2057.907959
2014/3/10,22264.92969,1999.064941
2014/3/11,22269.60938,2001.156982
2014/3/12,21901.94922,1997.692017
2014/3/13,21756.08008,2019.110962
2014/3/14,21539.49023,2004.338989
2014/3/17,21473.94922,2023.672974
2014/3/18,21583.5,2025.196045
2014/3/19,21568.68945,2021.734009
2014/3/20,21182.16016,1993.479004
2014/3/21,21436.69922,2047.619019
2014/3/24,21846.44922,2066.279053
2014/3/25,21732.32031,2067.311035
2014/3/26,21887.75,2063.669922
2014/3/27,21834.44922,2046.588013
2014/3/28,22065.5293,2041.712036
2014/3/31,22151.06055,2033.30603
2014/4/1,22448.53906,2047.459961
2014/4/2,22523.93945,2058.988037
2014/4/3,22565.08008,2043.702026
2014/4/4,22510.08008,2058.831055
2014/4/8,22596.9707,2098.283936
2014/4/9,22843.16992,2105.237061
2014/4/10,23186.96094,2134.300049
2014/4/11,23003.64063,2130.541992
2014/4/14,23038.80078,2131.539063
2014/4/15,22671.25977,2101.601074
2014/4/16,22696.00977,2105.12207
2014/4/17,22760.24023,2098.88501
2014/4/22,22730.67969,2072.831055
2014/4/23,22509.64063,2067.38208
2014/4/24,22562.80078,2057.032959
2014/4/25,22223.5293,2036.519043
2014/4/28,22132.5293,2003.487061
2014/4/29,22453.89063,2020.340942
2014/4/30,22133.9707,2026.358032
2014/5/5,21976.33008,2027.353027
2014/5/7,21746.25977,2010.083008
2014/5/8,21837.11914,2015.274048
2014/5/9,21862.99023,2011.13501
2014/5/12,22261.60938,2052.871094
2014/5/13,22352.38086,2050.728027
2014/5/14,22582.76953,2047.910034
2014/5/15,22730.85938,2024.973999
2014/5/16,22712.91016,2026.504028
2014/5/19,22704.5,2005.182983
2014/5/20,22834.67969,2008.119019
2014/5/21,22836.51953,2024.95105
2014/5/22,22953.75977,2021.285034
2014/5/23,22965.85938,2034.56897
2014/5/26,22963.17969,2041.475952
2014/5/27,22944.30078,2034.564941
2014/5/28,23080.0293,2050.228027
2014/5/29,23010.14063,2040.594971
2014/5/30,23081.65039,2039.212036
2014/6/3,23291.03906,2038.305054
2014/6/4,23151.71094,2024.833984
2014/6/5,23109.66016,2040.878052
2014/6/6,22951,2029.956055
2014/6/9,23117.4707,2030.501953
2014/6/10,23315.74023,2052.531982
2014/6/11,23257.28906,2054.947998
2014/6/12,23175.01953,2051.712891
2014/6/13,23319.16992,2070.715088
2014/6/16,23300.66992,2085.98291
2014/6/17,23203.58984,2066.697998
2014/6/18,23181.7207,2055.519043
2014/6/19,23167.73047,2023.734985
2014/6/20,23194.06055,2026.67395
2014/6/23,22804.81055,2024.36499
2014/6/24,22880.64063,2033.93103
2014/6/25,22866.69922,2025.501953
2014/6/26,23197.83008,2038.677002
2014/6/27,23221.51953,2036.51001
2014/6/30,23190.7207,2048.326904
2014/7/2,23549.61914,2059.417969
2014/7/3,23531.43945,2063.229004
2014/7/4,23546.35938,2059.375
2014/7/7,23540.91992,2059.927002
2014/7/8,23541.38086,2064.020996
2014/7/9,23176.07031,2038.612061
2014/7/10,23238.99023,2038.342041
2014/7/11,23233.44922,2046.96106
2014/7/14,23346.66992,2066.645996
2014/7/15,23459.96094,2070.356934
2014/7/16,23523.2793,2067.275879
2014/7/17,23520.86914,2055.591064
2014/7/18,23454.78906,2059.066895
2014/7/21,23387.14063,2054.479004
2014/7/22,23782.10938,2075.480957
2014/7/23,23971.86914,2078.489014
2014/7/24,24141.5,2105.062012
2014/7/25,24216.00977,2126.614014
2014/7/28,24428.63086,2177.947998
2014/7/29,24640.5293,2183.191895
2014/7/30,24732.21094,2181.24292
2014/7/31,24756.84961,2201.562012
2014/8/1,24532.42969,2185.302979
2014/8/4,24600.08008,2223.331055
2014/8/5,24648.25977,2219.945068
2014/8/6,24584.13086,2217.465088
2014/8/7,24387.56055,2187.668945
2014/8/8,24331.41016,2194.425049
2014/8/11,24646.01953,2224.654053
2014/8/12,24689.41016,2221.594971
2014/8/13,24890.33984,2222.876953
2014/8/14,24801.35938,2206.466064
2014/8/15,24954.93945,2226.733887
2014/8/18,24955.46094,2239.466064
2014/8/19,25122.94922,2245.330078
2014/8/20,25159.75977,2240.210938
2014/8/21,24994.09961,2230.458008
2014/8/22,25112.23047,2240.812012
2014/8/25,25166.91016,2229.273926
2014/8/26,25074.5,2207.105957
2014/8/27,24918.75,2209.465088
2014/8/28,24741,2195.818115
2014/8/29,24742.06055,2217.199951
2014/9/1,24752.08984,2235.510986
2014/9/2,24749.01953,2266.045898
2014/9/3,25317.94922,2288.626953
2014/9/4,25297.91992,2306.862061
2014/9/5,25240.15039,2326.431885
2014/9/10,24705.35938,2318.304932
2014/9/11,24662.64063,2311.678955
2014/9/12,24595.32031,2331.949951
2014/9/15,24356.99023,2339.139893
2014/9/16,24136.00977,2296.554932
2014/9/17,24376.41016,2307.893066
2014/9/18,24168.7207,2315.927979
2014/9/19,24306.16016,2329.450928
2014/9/22,23955.49023,2289.865967
2014/9/23,23837.07031,2309.718018
2014/9/24,23921.60938,2343.574951
2014/9/25,23768.13086,2345.103027
2014/9/26,23678.41016,2347.718018
2014/9/29,23229.21094,2357.710938
2014/9/30,22932.98047,2363.870117
2014/10/8,23263.33008,2382.793945
2014/10/9,23534.5293,2389.371094
2014/10/10,23088.53906,2374.540039
2014/10/13,23143.38086,2366.009033
2014/10/14,23047.9707,2359.475098
2014/10/15,23140.05078,2373.669922
2014/10/16,22900.93945,2356.499023
2014/10/17,23023.21094,2341.184082
2014/10/20,23070.25977,2356.728027
2014/10/21,23088.58008,2339.656982
2014/10/22,23403.9707,2326.552979
2014/10/23,23333.17969,2302.417969
2014/10/24,23302.19922,2302.280029
2014/10/27,23143.23047,2290.437012
2014/10/28,23520.35938,2337.871094
2014/10/29,23819.86914,2373.030029
2014/10/30,23702.03906,2391.075928
2014/10/31,23998.06055,2420.177979
2014/11/3,23915.9707,2430.970947
2014/11/4,23845.66016,2430.737061
2014/11/5,23695.61914,2420.395996
2014/11/6,23649.31055,2425.809082
2014/11/7,23550.24023,2419.145996
2014/11/10,23744.69922,2473.183105
2014/11/11,23808.2793,2470.594971
2014/11/12,23938.17969,2494.275879
2014/11/13,24019.93945,2486.669922
2014/11/14,24087.38086,2479.185059
2014/11/17,23797.08008,2475.120117
2014/11/18,23529.16992,2457.529053
2014/11/19,23373.31055,2451.166992
2014/11/20,23349.64063,2452.616943
2014/11/21,23437.11914,2487.111084
2014/11/24,23893.14063,2533.887939
2014/11/25,23843.91016,2567.596924
2014/11/26,24111.98047,2604.886963
2014/11/27,24004.2793,2630.045898
2014/11/28,23987.44922,2682.918945
2014/12/1,23367.44922,2680.73999
2014/12/2,23654.30078,2763.316895
2014/12/3,23428.61914,2779.736084
2014/12/4,23832.56055,2900.362061
2014/12/5,24002.64063,2938.781006
2014/12/8,24047.66992,3021.523926
2014/12/9,23485.83008,2859.918945
2014/12/10,23524.51953,2940.876953
2014/12/11,23312.53906,2925.74292
2014/12/12,23249.19922,2938.173096
2014/12/15,23027.84961,2953.420898
2014/12/16,22670.5,3021.518066
2014/12/17,22585.83984,3061.02002
2014/12/18,22832.21094,3057.520996
2014/12/19,23116.63086,3108.595947
2014/12/22,23408.57031,3127.445068
2014/12/23,23333.68945,3032.612061
2014/12/24,23349.33984,2972.531982
2014/12/29,23773.17969,3168.016113
2014/12/30,23501.09961,3165.814941
2014/12/31,23605.03906,3234.677002
2015/1/5,23721.32031,3350.519043
2015/1/6,23485.41016,3351.446045
2015/1/7,23681.25977,3373.954102
2015/1/8,23835.5293,3293.456055
2015/1/9,23919.94922,3285.412109
2015/1/12,24026.46094,3229.315918
2015/1/13,24215.9707,3235.301025
2015/1/14,24112.59961,3222.437012
2015/1/15,24350.91016,3336.455078
2015/1/16,24103.51953,3376.495117
2015/1/19,23738.49023,3116.351074
2015/1/20,23951.16016,3173.052002
2015/1/21,24352.58008,3323.611084
2015/1/22,24522.63086,3343.343994
2015/1/23,24850.44922,3351.763916
2015/1/26,24909.90039,3383.181885
2015/1/27,24807.2793,3352.959961
2015/1/28,24861.81055,3305.738037
2015/1/29,24595.84961,3262.304932
2015/1/30,24507.05078,3210.363037
2015/2/2,24484.74023,3128.300049
2015/2/3,24554.7793,3204.906982
2015/2/4,24679.75977,3174.125977
2015/2/5,24765.49023,3136.531006
2015/2/6,24679.39063,3075.906982
2015/2/9,24521,3095.124023
2015/2/10,24528.09961,3141.593018
2015/2/11,24315.01953,3157.704102
2015/2/12,24422.15039,3173.416016
2015/2/13,24682.53906,3203.826904
2015/2/16,24726.5293,3222.363037
2015/2/17,24784.88086,3246.906006
2015/2/25,24778.2793,3228.843018
2015/2/26,24902.06055,3298.358887
2015/2/27,24823.28906,3310.302979
2015/3/2,24887.43945,3336.284912
2015/3/3,24702.7793,3263.052002
2015/3/4,24465.38086,3279.532959
2015/3/5,24193.03906,3248.476074
2015/3/6,24164,3241.187012
2015/3/9,24123.05078,3302.407959
2015/3/10,23896.98047,3286.068115
2015/3/11,23717.9707,3290.899902
2015/3/12,23797.96094,3349.322998
2015/3/13,23823.21094,3372.910889
2015/3/16,23949.55078,3449.304932
2015/3/17,23901.49023,3502.846924
2015/3/18,24120.08008,3577.301025
2015/3/19,24468.89063,3582.270996
2015/3/20,24375.24023,3617.318115
2015/3/23,24494.50977,3687.728027
2015/3/24,24399.59961,3691.409912
2015/3/25,24528.23047,3660.727051
2015/3/26,24497.08008,3682.094971
2015/3/27,24486.19922,3691.095947
2015/3/30,24855.11914,3786.568115
2015/3/31,24900.89063,3747.898926
2015/4/1,25082.75,3810.293945
2015/4/2,25275.64063,3825.783936
2015/4/8,26236.85938,3994.811035
2015/4/9,26944.39063,3957.533936
2015/4/10,27272.39063,4034.310059
2015/4/13,28016.33984,4121.714844
2015/4/14,27561.49023,4135.564941
2015/4/15,27618.82031,4084.163086
2015/4/16,27739.71094,4194.823242
2015/4/17,27653.11914,4287.295898
2015/4/20,27094.92969,4217.077148
2015/4/21,27850.49023,4293.623047
2015/4/22,27933.84961,4398.494141
2015/4/23,27827.69922,4414.507813
2015/4/24,28060.98047,4393.686035
2015/4/27,28433.58984,4527.395996
2015/4/28,28442.75,4476.214844
2015/4/29,28400.33984,4476.620117
2015/4/30,28133,4441.654785
2015/5/4,28123.82031,4480.463867
2015/5/5,27755.53906,4298.706055
2015/5/6,27640.91016,4229.266113
2015/5/7,27289.9707,4112.213867
2015/5/8,27577.33984,4205.916992
2015/5/11,27718.19922,4333.583984
2015/5/12,27407.17969,4401.219238
2015/5/13,27249.2793,4375.759766
2015/5/14,27286.55078,4378.311035
2015/5/15,27822.2793,4308.690918
2015/5/18,27591.25,4283.491211
2015/5/19,27693.53906,4417.551758
2015/5/20,27585.05078,4446.288086
2015/5/21,27523.7207,4529.421875
2015/5/22,27992.83008,4657.596191
2015/5/26,28249.85938,4910.896973
2015/5/27,28081.21094,4941.713867
2015/5/28,27454.31055,4620.266113
2015/5/29,27424.18945,4611.744141
2015/6/1,27597.16016,4828.737793
2015/6/2,27466.7207,4910.526855
2015/6/3,27657.4707,4909.978027
2015/6/4,27551.89063,4947.102051
2015/6/5,27260.16016,5023.096191
2015/6/8,27316.2793,5131.880859
2015/6/9,26989.51953,5113.53418
2015/6/10,26687.64063,5106.036133
2015/6/11,26907.84961,5121.592773
2015/6/12,27280.53906,5166.350098
2015/6/15,26861.81055,5062.993164
2015/6/16,26566.69922,4887.432129
2015/6/17,26753.78906,4967.897949
2015/6/18,26694.66016,4785.355957
2015/6/19,26760.5293,4478.36377
2015/6/23,27333.46094,4576.492188
2015/6/24,27404.9707,4690.149902
2015/6/25,27145.75,4527.778809
2015/6/26,26663.86914,4192.873047
2015/6/29,25966.98047,4053.030029
2015/6/30,26250.0293,4277.222168
2015/7/2,26282.32031,3912.76709
2015/7/3,26064.10938,3686.915039
2015/7/6,25236.2793,3775.912109
2015/7/7,24975.31055,3727.125
2015/7/8,23516.56055,3507.191895
2015/7/9,24392.78906,3709.330078
2015/7/10,24901.2793,3877.802979
2015/7/13,25224.00977,3970.387939
2015/7/14,25120.91016,3924.487061
2015/7/15,25055.75977,3805.702881
2015/7/16,25162.7793,3823.176025
2015/7/17,25415.26953,3957.352051
2015/7/20,25404.81055,3992.110107
2015/7/21,25536.42969,4017.675049
2015/7/22,25282.61914,4026.044922
2015/7/23,25398.84961,4123.922852
2015/7/24,25128.50977,4070.907959
2015/7/27,24351.96094,3725.558105
2015/7/28,24503.93945,3663.001953
2015/7/29,24619.44922,3789.167969
2015/7/30,24497.98047,3705.766113
2015/7/31,24636.2793,3663.726074
2015/8/3,24411.41992,3622.905029
2015/8/4,24406.11914,3756.544922
2015/8/5,24514.16016,3694.572998
2015/8/6,24375.2793,3661.539063
2015/8/7,24552.4707,3744.205078
2015/8/10,24521.11914,3928.415039
2015/8/11,24498.21094,3927.907959
2015/8/12,23916.01953,3886.320068
2015/8/13,24018.80078,3954.555908
2015/8/14,23991.0293,3965.334961
2015/8/17,23814.65039,3993.667969
2015/8/18,23474.9707,3748.164063
2015/8/19,23167.84961,3794.108887
2015/8/20,22757.4707,3664.291016
2015/8/21,22409.61914,3507.743896
2015/8/24,21251.57031,3209.905029
2015/8/25,21404.96094,2964.967041
2015/8/26,21080.39063,2927.288086
2015/8/27,21838.53906,3083.591064
2015/8/28,21612.39063,3232.350098
2015/8/31,21670.58008,3205.986084
2015/9/1,21185.42969,3166.624023
2015/9/2,20934.93945,3160.166992
2015/9/7,20583.51953,3080.419922
2015/9/8,21259.03906,3170.451904
2015/9/9,22131.31055,3243.089111
2015/9/10,21562.5,3197.893066
2015/9/11,21504.36914,3200.233887
2015/9/14,21561.90039,3114.798096
2015/9/15,21455.23047,3005.172119
2015/9/16,21966.66016,3152.262939
2015/9/17,21854.63086,3086.061035
2015/9/18,21920.83008,3097.916992
2015/9/21,21756.92969,3156.540039
2015/9/22,21796.58008,3185.618896
2015/9/23,21302.91016,3115.887939
2015/9/24,21095.98047,3142.687012
2015/9/25,21186.32031,3092.346924
2015/9/29,20556.59961,3038.136963
2015/9/30,20846.30078,3052.781006
2015/10/8,22354.91016,3143.356934
2015/10/9,22458.80078,3183.1521
2015/10/12,22730.92969,3287.662109
2015/10/13,22600.46094,3293.22998
2015/10/14,22439.91016,3262.440918
2015/10/15,22888.16992,3338.072998
2015/10/16,23067.36914,3391.352051
2015/10/19,23075.60938,3386.699951
2015/10/20,22989.2207,3425.330078
2015/10/22,22845.36914,3368.739014
2015/10/23,23151.93945,3412.434082
2015/10/26,23116.25,3429.581055
2015/10/27,23142.73047,3434.335938
2015/10/28,22956.57031,3375.196045
2015/10/29,22819.93945,3387.314941
2015/10/30,22640.03906,3382.561035
2015/11/2,22370.03906,3325.084961
2015/11/3,22568.42969,3316.695068
2015/11/4,23053.57031,3459.639893
2015/11/5,23051.03906,3522.819092
2015/11/6,22867.33008,3590.031982
2015/11/9,22726.76953,3646.881104
2015/11/10,22401.69922,3640.485107
2015/11/11,22352.16992,3650.249023
2015/11/12,22888.91992,3632.9021
2015/11/13,22396.14063,3580.839111
2015/11/16,22010.82031,3606.957031
2015/11/17,22264.25,3604.794922
2015/11/18,22188.25977,3568.468018
2015/11/19,22500.2207,3617.062012
2015/11/20,22754.7207,3630.5
2015/11/23,22665.90039,3610.314941
2015/11/24,22587.63086,3616.113037
2015/11/25,22498,3647.929932
2015/11/26,22488.93945,3635.552002
2015/11/27,22068.32031,3436.302979
2015/11/30,21996.41992,3445.405029
2015/12/1,22381.34961,3456.309082
2015/12/2,22479.68945,3536.905029
2015/12/3,22417.00977,3584.823975
2015/12/4,22235.89063,3524.991943
2015/12/7,22203.2207,3536.927002
2015/12/8,21905.13086,3470.070068
2015/12/9,21803.75977,3472.438965
2015/12/10,21704.60938,3455.495117
2015/12/11,21464.05078,3434.581055
2015/12/14,21309.84961,3520.667969
2015/12/15,21274.36914,3510.354004
2015/12/16,21701.21094,3516.187012
2015/12/17,21872.06055,3579.999023
2015/12/18,21755.56055,3578.964111
2015/12/21,21791.67969,3642.471924
2015/12/22,21830.01953,3651.76709
2015/12/23,22040.58984,3636.089111
2015/12/24,22138.13086,3612.485107
2015/12/28,21919.61914,3533.779053
2015/12/29,21999.61914,3563.736084
2015/12/30,21882.15039,3572.875977
2015/12/31,21914.40039,3539.181885
2016/1/4,21327.11914,3296.258057
2016/1/5,21188.7207,3287.710938
2016/1/6,20980.81055,3361.840088
2016/1/7,20333.33984,3125.001953
2016/1/8,20453.71094,3186.412109
2016/1/11,19888.5,3016.704102
2016/1/12,19711.75977,3022.861084
2016/1/13,19934.88086,2949.596924
2016/1/14,19817.41016,3007.648926
2016/1/15,19520.76953,2900.969971
2016/1/18,19237.44922,2913.836914
2016/1/19,19635.81055,3007.739014
2016/1/20,18886.30078,2976.694092
2016/1/21,18542.15039,2880.481934
2016/1/22,19080.50977,2916.562012
2016/1/25,19340.14063,2938.514893
2016/1/26,18860.80078,2749.784912
2016/1/27,19052.44922,2735.558105
2016/1/28,19195.83008,2655.660889
2016/1/29,19683.10938,2737.600098
2016/2/1,19595.5,2688.854004
2016/2/2,19446.83984,2749.570068
2016/2/3,18991.58984,2739.24707
2016/2/4,19183.08984,2781.022949
2016/2/5,19288.16992,2763.491943
2016/2/15,18918.14063,2746.196045
2016/2/16,19122.08008,2836.571045
2016/2/17,18924.57031,2867.337891
2016/2/18,19363.08008,2862.893066
2016/2/19,19285.5,2860.020996
2016/2/22,19464.08984,2927.175049
2016/2/23,19414.7793,2903.331055
2016/2/24,19192.44922,2928.895996
2016/2/25,18888.75,2741.245117
2016/2/26,19364.15039,2767.209961
2016/2/29,19111.92969,2687.979004
2016/3/1,19407.46094,2733.169922
2016/3/2,20003.49023,2849.680908
2016/3/3,19941.75977,2859.758057
2016/3/4,20176.69922,2874.146973
2016/3/7,20159.7207,2897.340088
2016/3/8,20011.58008,2901.386963
2016/3/9,19996.25977,2862.555908
2016/3/10,19984.41992,2804.726074
2016/3/11,20199.59961,2810.306885
2016/3/14,20435.33984,2859.499023
2016/3/15,20288.76953,2864.36792
2016/3/16,20257.69922,2870.429932
2016/3/17,20503.81055,2904.832031
2016/3/18,20671.63086,2955.149902
2016/3/21,20684.15039,3018.802002
2016/3/22,20666.75,2999.363037
2016/3/23,20615.23047,3009.959961
2016/3/24,20345.60938,2960.969971
2016/3/29,20366.30078,2919.832031
2016/3/30,20803.39063,3000.64502
2016/3/31,20776.69922,3003.915039
2016/4/1,20498.91992,3009.530029
2016/4/5,20177,3053.064941
2016/4/6,20206.66992,3050.592041
2016/4/7,20266.05078,3008.419922
2016/4/8,20370.40039,2984.958008
2016/4/11,20440.81055,3033.957031
2016/4/12,20504.43945,3023.645996
